0.1 0.09
0.124774635154774 0.109295026035999
0.148546102280536 0.126860182443635
0.171828178541951 0.143197195188428
0.194909157130421 0.158577685303171
0.217960125304063 0.173157228117525
0.24108751590941 0.187029125999911
0.264361110128455 0.200252028654888
0.287829780366057 0.212864813028811
0.31153063482452 0.224894815820787
0.335494444865328 0.236362450796449
0.359748919886722 0.247283810477564
0.384320715906714 0.257672127503571
0.409236693092855 0.267538585441914
0.434524726608134 0.276892756739948
0.460214252291831 0.285742826488183
0.486336656134298 0.294095693130369
0.512925573443662 0.301956998749054
0.540017138168243 0.309331119578444
0.567650208084144 0.316221134860762
0.595866583343946 0.322628784996233
0.624711231704298 0.328554425784652
0.654232532066805 0.33399698305386
0.684482547820514 0.338953910334905
0.715517342274952 0.343421151039357
0.747397349879148 0.347393105594282
0.780187818780295 0.350862603091562
0.813959342584268 0.353820876176077
0.848788502071197 0.356257537128763
0.884758641346748 0.358160552398626
0.921960807847498 0.359516212195947
0.960494892272815 0.360309091152142
1.00047101355791 0.360521995434013
1.04201120633681 0.360135891003307
1.08525148521559 0.359129806846882
1.13034438334912 0.357480705854258
1.17746209484006 0.35516331444434
1.22680039512372 0.352149899856588
1.27858357640431 0.348409980981522
1.3330707249357 0.343909954388029
1.39056379667491 0.338612611383543
1.45141813809867 0.332476513976491
1.51605638199001 0.325455186893687
1.58498707455339 0.317496068919442
1.65883003962144 0.308539150379609
1.73835147738628 0.298515208830158
1.82451328937224 0.287343557565807
1.91854325311981 0.274929291944953
2.02203518415879 0.261160314494195
2.13708890234673 0.245905434913898
2.26648822491574 0.229018125713398
2.4138498055128 0.210360721333461
2.5834223767656 0.189891588193294
2.77859929878219 0.16789671364068
2.99843953657059 0.145312817315964
3.23609334149888 0.123572995988825
3.48337473228564 0.10381823572536
3.73545379677902 0.0864875734003433
3.99142573881554 0.0715171941981701
4.25299736755292 0.0586424249577777
4.52333385219677 0.0475720456128683
4.80649748607271 0.0380535613130649
5.10734278272221 0.0298854785818929
5.43171699099838 0.0229100036464133
5.78691362039751 0.0170000307668425
6.1824288154164 0.012044039296069
6.63118840453707 0.00792661716644717
7.15159613813592 0.00449479467104343
7.77102373408597 0.00147909876482006
8 0.000441554514432401
